probe_id,Predicted hits gene ids,Predicted hits gene names,Predicted hits are annotated ortholog
ENSG00000141759|TXNL4A|0d184d2,ENSMMUG00000001613,TXNL4A,True
ENSG00000141759|TXNL4A|40ad4e4,ENSMMUG00000001613,TXNL4A,True
ENSG00000141759|TXNL4A|583bdd4,,,
ENSG00000141759|TXNL4A|8d9fdff,,,
ENSG00000141759|TXNL4A|c0cf032,,,
ENSG00000141759|TXNL4A|c8c59b6,ENSMMUG00000001613,TXNL4A,True
ENSG00000141858|SAMD1|4603c69,ENSMMUG00000058960,nan,False
ENSG00000141858|SAMD1|a7ca6c7,ENSMMUG00000058960,nan,False
ENSG00000141858|SAMD1|be3cb63,,nan,
ENSG00000141946|ZIM3|4447788,ENSMMUG00000015673,ZIM3,True
ENSG00000141946|ZIM3|71f6e26,,,
ENSG00000141946|ZIM3|a172028,,,
ENSG00000141977|CIB3|5bfea4a,ENSMMUG00000004283,CIB3,True
ENSG00000141977|CIB3|add57d3,ENSMMUG00000004283,CIB3,True
ENSG00000141977|CIB3|aff7e8a,,,
ENSG00000141985|SH3GL1|1496589,ENSMMUG00000000273,SH3GL1,True
ENSG00000141985|SH3GL1|cef868c,ENSMMUG00000000273,SH3GL1,True
ENSG00000141985|SH3GL1|dd9d1f7,,,
ENSG00000142002|DPP9|8b8fde2,,,
ENSG00000142002|DPP9|b9a90f7,ENSMMUG00000021716,DPP9,True
ENSG00000142002|DPP9|cf6dc85,ENSMMUG00000021716,DPP9,True
ENSG00000142039|CCDC97|8c5e235,,,
ENSG00000142039|CCDC97|a0f3aaa,ENSMMUG00000008143,CCDC97,True
ENSG00000142039|CCDC97|fe0f582,ENSMMUG00000008143,CCDC97,True
ENSG00000142065|ZFP14|70fec2e,ENSMMUG00000060977,ZFP14,True
ENSG00000142065|ZFP14|7a86891,,,
ENSG00000142065|ZFP14|cff59fa,ENSMMUG00000060977,ZFP14,True
ENSG00000142065|ZFP14|ebd19e9,,,
ENSG00000142166|IFNAR1|0d9474c,ENSMMUG00000003961,IFNAR1,True
ENSG00000142166|IFNAR1|2e6d6ae,ENSMMUG00000003961,IFNAR1,True
ENSG00000142166|IFNAR1|df219a8,,,
ENSG00000142182|DNMT3L|3c95ad8,,nan,
ENSG00000142182|DNMT3L|a53dadd,ENSMMUG00000010648,nan,True
ENSG00000142182|DNMT3L|e203dd3,ENSMMUG00000010648,nan,True
ENSG00000142185|TRPM2|59d1eba,ENSMMUG00000004175,TRPM2,True
ENSG00000142185|TRPM2|aeec65d,ENSMMUG00000004175,TRPM2,True
ENSG00000142185|TRPM2|f85730f,,,
ENSG00000142192|APP|79f1e63,,,
ENSG00000142192|APP|ae4cf77,ENSMMUG00000014384,APP,True
ENSG00000142192|APP|c29e2cc,ENSMMUG00000014384,APP,True
ENSG00000142235|LMTK3|4522853,,,
ENSG00000142235|LMTK3|4775e5d,ENSMMUG00000028738,LMTK3,True
ENSG00000142235|LMTK3|6710781,,,
ENSG00000142235|LMTK3|bd74a08,ENSMMUG00000028738,LMTK3,True
ENSG00000142235|LMTK3|caeec67,ENSMMUG00000028738,LMTK3,True
ENSG00000142235|LMTK3|ecb4f91,,,
ENSG00000142252|GEMIN7|5f9d578,ENSMMUG00000060815;ENSMMUG00000057217,;GEMIN7,True;True
ENSG00000142252|GEMIN7|62505d2,,,
ENSG00000142252|GEMIN7|80b0dac,ENSMMUG00000060815;ENSMMUG00000057217,;GEMIN7,True;True
ENSG00000142252|GEMIN7|b297993,ENSMMUG00000060815;ENSMMUG00000057217,;GEMIN7,True;True
ENSG00000142511|GPR32|38723bb,ENSMMUG00000017487,GPR32,True
ENSG00000142511|GPR32|7e8eeac,,,
ENSG00000142511|GPR32|c7ca63c,ENSMMUG00000017487,GPR32,True
ENSG00000142512|SIGLEC10|0ebc863,,,
ENSG00000142512|SIGLEC10|c04c457,ENSMMUG00000021111,SIGLEC10,True
ENSG00000142512|SIGLEC10|c3431c1,ENSMMUG00000021111,SIGLEC10,True
ENSG00000142513|ACP4|315860e,,,
ENSG00000142513|ACP4|3d4879f,ENSMMUG00000003583,ACP4,True
ENSG00000142513|ACP4|852f672,,,
ENSG00000142530|FAM71E1|8240799,,,
ENSG00000142530|FAM71E1|e6dbdd0,ENSMMUG00000006717,FAM71E1,True
ENSG00000142530|FAM71E1|ef07831,,,
ENSG00000142538|PTH2|8add9a2,ENSMMUG00000014797,PTH2,True
ENSG00000142538|PTH2|9cb6925,,,
ENSG00000142552|RCN3|12cadc8,ENSMMUG00000051545;ENSMMUG00000009787,;,True;True
ENSG00000142552|RCN3|c372e2b,,,
ENSG00000142552|RCN3|d336470,ENSMMUG00000051545;ENSMMUG00000009787,;,True;True
ENSG00000142583|SLC2A5|0cf0be8,,,
ENSG00000142583|SLC2A5|9fbac04,,,
ENSG00000142583|SLC2A5|db6dc24,ENSMMUG00000016307,SLC2A5,True
ENSG00000142599|RERE|2be4b57,ENSMMUG00000021399,RERE,True
ENSG00000142599|RERE|3f7a9e0,ENSMMUG00000021399,RERE,True
ENSG00000142599|RERE|84778d8,ENSMMUG00000021399,RERE,True
ENSG00000142599|RERE|84bbfe1,ENSMMUG00000021399,RERE,True
ENSG00000142599|RERE|c1f3d06,,,
ENSG00000142599|RERE|fb24b0b,ENSMMUG00000021399,RERE,True
ENSG00000142621|FHAD1|1bb9295,ENSMMUG00000003987,FHAD1,True
ENSG00000142621|FHAD1|3eb7113,,,
ENSG00000142621|FHAD1|78975c6,ENSMMUG00000003987,FHAD1,True
ENSG00000142623|PADI1|3c48ef7,ENSMMUG00000050983,PADI1,True
ENSG00000142623|PADI1|b70a6c3,,,
ENSG00000142623|PADI1|fbd750d,ENSMMUG00000050983,PADI1,True
ENSG00000142627|EPHA2|1328276,ENSMMUG00000018245,EPHA2,True
ENSG00000142627|EPHA2|3441423,,,
ENSG00000142627|EPHA2|559b71b,ENSMMUG00000018245,EPHA2,True
ENSG00000142657|PGD|abd4f46,ENSMMUG00000023029;ENSMMUG00000043150,PGD;,True;True
ENSG00000142657|PGD|e0ad492,ENSMMUG00000023029;ENSMMUG00000043150,PGD;,True;True
ENSG00000142657|PGD|e7eb3fa,ENSMMUG00000023029,PGD,True
ENSG00000142669|SH3BGRL3|564e08e,,,
ENSG00000142669|SH3BGRL3|72f9e1f,ENSMMUG00000000644,CEP85,False
ENSG00000142669|SH3BGRL3|f5b34d1,,,
ENSG00000142677|IL22RA1|a33f775,ENSMMUG00000063454,IL22RA1,True
ENSG00000142677|IL22RA1|a5ad78d,ENSMMUG00000063454,IL22RA1,True
ENSG00000142677|IL22RA1|b8f63a8,,,
ENSG00000142698|C1orf94|2b1f987,,,
ENSG00000142698|C1orf94|bfb01b4,ENSMMUG00000000952,C1H1orf94,True
ENSG00000142698|C1orf94|db5aef6,ENSMMUG00000000952,C1H1orf94,True
ENSG00000142798|HSPG2|0a46b90,ENSMMUG00000014828,HSPG2,True
ENSG00000142798|HSPG2|320bddf,ENSMMUG00000014828,HSPG2,True
ENSG00000142798|HSPG2|5f88c59,,,
ENSG00000142973|CYP4B1|74e7e9d,,,
ENSG00000142973|CYP4B1|bfcfc18,,,
ENSG00000142973|CYP4B1|de3d041,ENSMMUG00000019873,CYP4B1,True
ENSG00000143001|TMEM61|07ad8d0,ENSMMUG00000008552,TMEM61,True
ENSG00000143001|TMEM61|0911480,ENSMMUG00000008552,TMEM61,True
ENSG00000143001|TMEM61|53c0f75,,,
ENSG00000143110|C1orf162|7d211a6,ENSMMUG00000003579,C1H1orf162,True
ENSG00000143110|C1orf162|80108cb,ENSMMUG00000003579,C1H1orf162,True
ENSG00000143110|C1orf162|fe0b00c,,,
ENSG00000143155|TIPRL|367fb7e,ENSMMUG00000051857;ENSMMUG00000021166,;TIPRL,True;True
ENSG00000143155|TIPRL|36f6538,ENSMMUG00000021166,TIPRL,True
ENSG00000143155|TIPRL|80f411b,ENSMMUG00000021166,TIPRL,True
ENSG00000143157|POGK|1d23a97,,,
ENSG00000143157|POGK|4469f82,ENSMMUG00000017789,POGK,True
ENSG00000143157|POGK|a7755a2,ENSMMUG00000017789,POGK,True
ENSG00000143162|CREG1|b7678d5,ENSMMUG00000063120,CREG1,True
ENSG00000143162|CREG1|ccb93d0,ENSMMUG00000063120,CREG1,True
ENSG00000143162|CREG1|f4bea27,,,
ENSG00000143167|GPA33|5900fd2,ENSMMUG00000065239,GPA33,True
ENSG00000143167|GPA33|a484e87,,,
ENSG00000143167|GPA33|bfc5e45,ENSMMUG00000065239,GPA33,True
ENSG00000143184|XCL1|88bb3d2,,,
ENSG00000143184|XCL1|de84642,ENSMMUG00000060218;ENSMMUG00000013779,XCL1;,True;True
ENSG00000143184|XCL1|f51ea65,ENSMMUG00000060218;ENSMMUG00000013779,XCL1;,True;True
ENSG00000143185|XCL2|cdbe3c2,ENSMMUG00000060218;ENSMMUG00000013779,XCL1;,True;True
ENSG00000143185|XCL2|eac3f4d,,,
ENSG00000143198|MGST3|59596ae,ENSMMUG00000015948,MGST3,True
ENSG00000143198|MGST3|a0ba5af,,,
ENSG00000143198|MGST3|b0ea2f3,ENSMMUG00000015948,MGST3,True
ENSG00000143198|MGST3|c54d699,ENSMMUG00000015948,MGST3,True
ENSG00000143199|ADCY10|cd5d9ea,ENSMMUG00000010380,ADCY10,True
ENSG00000143199|ADCY10|e53e1ad,,,
ENSG00000143199|ADCY10|ea54917,,,
ENSG00000143199|ADCY10|f92b341,ENSMMUG00000010380,ADCY10,True
ENSG00000143199|ADCY10|fbd7173,,,
ENSG00000143217|NECTIN4|33e3bfe,ENSMMUG00000064337,NECTIN4,True
ENSG00000143217|NECTIN4|7c9717f,ENSMMUG00000064337,NECTIN4,True
ENSG00000143217|NECTIN4|afe3333,,,
ENSG00000143257|NR1I3|34ea5cc,ENSMMUG00000058306;ENSMMUG00000018128,;NR1I3,True;True
ENSG00000143257|NR1I3|6bf8ad3,ENSMMUG00000058306;ENSMMUG00000018128,;NR1I3,True;True
ENSG00000143257|NR1I3|fc4b847,ENSMMUG00000018128,NR1I3,True
ENSG00000143278|F13B|2767bf5,ENSMMUG00000000244,F13B,True
ENSG00000143278|F13B|5b14fc1,,,
ENSG00000143278|F13B|6d1ae48,ENSMMUG00000000244,F13B,True
ENSG00000143297|FCRL5|20ba0ba,ENSMMUG00000008974,FCRL5,True
ENSG00000143297|FCRL5|65e7147,ENSMMUG00000008974,FCRL5,True
ENSG00000143297|FCRL5|81e30c8,,,
ENSG00000143353|LYPLAL1|76e1bd6,ENSMMUG00000007806,LYPLAL1,True
ENSG00000143353|LYPLAL1|9824d9b,,,
ENSG00000143353|LYPLAL1|f685086,ENSMMUG00000007806,LYPLAL1,True
ENSG00000143355|LHX9|2340bcf,ENSMMUG00000012259,LHX9,True
ENSG00000143355|LHX9|34bb708,ENSMMUG00000012259,LHX9,True
ENSG00000143355|LHX9|406291b,,,
ENSG00000143355|LHX9|ebba2b4,ENSMMUG00000012259,LHX9,True
ENSG00000143363|PRUNE1|7e1b4fd,ENSMMUG00000010068,PRUNE1,True
ENSG00000143363|PRUNE1|d67d308,,,
ENSG00000143363|PRUNE1|e6d1094,ENSMMUG00000010068,PRUNE1,True
ENSG00000143368|SF3B4|4463e86,ENSMMUG00000007256,SF3B4,True
ENSG00000143368|SF3B4|58b4ccd,,,
ENSG00000143368|SF3B4|c6dd42a,ENSMMUG00000007256,SF3B4,True
ENSG00000143374|TARS2|2476827,ENSMMUG00000006256,TARS2,True
ENSG00000143374|TARS2|567895c,,,
ENSG00000143374|TARS2|9b99c87,ENSMMUG00000006256,TARS2,True
ENSG00000143437|ARNT|3e4aba9,ENSMMUG00000000541,ARNT,True
ENSG00000143437|ARNT|8ae2488,ENSMMUG00000000541,ARNT,True
ENSG00000143437|ARNT|96c11af,,,
ENSG00000143452|HORMAD1|2a84485,,,
ENSG00000143452|HORMAD1|6ee8451,ENSMMUG00000010669,HORMAD1,True
ENSG00000143452|HORMAD1|8cbd6b6,ENSMMUG00000010669,HORMAD1,True
ENSG00000143494|VASH2|00f94bc,ENSMMUG00000011733,VASH2,True
ENSG00000143494|VASH2|6386184,,,
ENSG00000143494|VASH2|86b032f,,,
ENSG00000143494|VASH2|8b770cd,ENSMMUG00000011733,VASH2,True
ENSG00000143494|VASH2|f080843,ENSMMUG00000011733,VASH2,True
ENSG00000143502|SUSD4|35d0e93,ENSMMUG00000012695,SUSD4,True
ENSG00000143502|SUSD4|40d1bce,ENSMMUG00000012695,SUSD4,True
ENSG00000143502|SUSD4|c2d3e16,,,
ENSG00000143515|ATP8B2|26fc78c,,,
ENSG00000143515|ATP8B2|b5a88d9,ENSMMUG00000023364,ATP8B2,True
ENSG00000143515|ATP8B2|b84d471,ENSMMUG00000023364,ATP8B2,True
ENSG00000143536|CRNN|19ffb77,ENSMMUG00000009040,CRNN,True
ENSG00000143536|CRNN|ce67121,,,
ENSG00000143536|CRNN|df8e28c,,,
ENSG00000143545|RAB13|59797c4,ENSMMUG00000017586,RAB13,True
ENSG00000143545|RAB13|7e4ad67,ENSMMUG00000017586;ENSMMUG00000031740,RAB13;,True;True
ENSG00000143545|RAB13|e3ee8b4,ENSMMUG00000017586,RAB13,True
ENSG00000143546|S100A8|4d51713,ENSMMUG00000044778,S100A8,True
ENSG00000143546|S100A8|56fc4bf,,,
ENSG00000143546|S100A8|ab6d786,ENSMMUG00000044778,S100A8,True
ENSG00000143553|SNAPIN|4b30c1a,ENSMMUG00000053224,SNAPIN,True
ENSG00000143553|SNAPIN|7c855ab,ENSMMUG00000053224,SNAPIN,True
ENSG00000143553|SNAPIN|dcbef6e,,,
ENSG00000143554|SLC27A3|7594621,ENSMMUG00000019482;ENSMMUG00000019487,INTS3;SLC27A3,True;True
ENSG00000143554|SLC27A3|8df8084,ENSMMUG00000019482;ENSMMUG00000019487,INTS3;SLC27A3,True;True
ENSG00000143554|SLC27A3|dcbd4c9,ENSMMUG00000019487,SLC27A3,True
ENSG00000143614|GATAD2B|0ac1b94,,,
ENSG00000143614|GATAD2B|ab1c8b1,ENSMMUG00000002696,GATAD2B,True
ENSG00000143614|GATAD2B|cbda668,ENSMMUG00000002696,GATAD2B,True
ENSG00000143674|MAP3K21|601680a,,,
ENSG00000143674|MAP3K21|743e1ef,,,
ENSG00000143674|MAP3K21|868afda,ENSMMUG00000009226,MAP3K21,True
ENSG00000143674|MAP3K21|9d35e24,,,
ENSG00000143674|MAP3K21|aec86ec,ENSMMUG00000009226,MAP3K21,True
ENSG00000143674|MAP3K21|d4ebdec,ENSMMUG00000009226,MAP3K21,True
ENSG00000143702|CEP170|3b35e42,ENSMMUG00000019914,CEP170,True
ENSG00000143702|CEP170|cdb6fa5,,,
ENSG00000143702|CEP170|f8ce66c,ENSMMUG00000019914,CEP170,True
ENSG00000143742|SRP9|804fa70,ENSMMUG00000005782;ENSMMUG00000000134,EPHX1;SRP9,True;True
ENSG00000143742|SRP9|ac81972,ENSMMUG00000000134,SRP9,True
ENSG00000143771|CNIH4|7420631,ENSMMUG00000063959,CNIH4,True
ENSG00000143771|CNIH4|800bded,ENSMMUG00000063959,CNIH4,True
ENSG00000143771|CNIH4|b53e91e,,,
ENSG00000143772|ITPKB|57e7cfe,ENSMMUG00000061649,ITPKB,True
ENSG00000143772|ITPKB|8c9e813,ENSMMUG00000061649,ITPKB,True
ENSG00000143772|ITPKB|98cf5b4,,,
ENSG00000143954|REG3G|83d31fd,ENSMMUG00000061134;ENSMMUG00000062818,REG3G;REG3A,True;True
ENSG00000143954|REG3G|f4ea796,ENSMMUG00000061134,REG3G,True
ENSG00000144040|SFXN5|1bdcf71,,,
ENSG00000144040|SFXN5|488f994,ENSMMUG00000002300,SFXN5,True
ENSG00000144040|SFXN5|4e0e0f1,ENSMMUG00000002300,SFXN5,True
ENSG00000144045|DQX1|12fcd13,ENSMMUG00000002129;ENSMMUG00000002131,DQX1;AUP1,True;True
ENSG00000144045|DQX1|f5b27c2,ENSMMUG00000002129,DQX1,True
ENSG00000144045|DQX1|fccf95c,ENSMMUG00000002129;ENSMMUG00000002131,DQX1;AUP1,True;True
ENSG00000144061|NPHP1|2e584ec,ENSMMUG00000022802,NPHP1,True
ENSG00000144061|NPHP1|33abb4f,,,
ENSG00000144061|NPHP1|438802a,ENSMMUG00000022802,NPHP1,True
ENSG00000144061|NPHP1|659e5fc,,,
ENSG00000144061|NPHP1|acf9392,ENSMMUG00000022802,NPHP1,True
ENSG00000144063|MALL|4287fea,,,
ENSG00000144063|MALL|a63a232,ENSMMUG00000054575,MALL,True
ENSG00000144063|MALL|c517ace,,,
ENSG00000144118|RALB|1985379,,,
ENSG00000144118|RALB|30f876f,ENSMMUG00000046774,RALB,True
ENSG00000144118|RALB|c17a24f,,,
ENSG00000144130|NT5DC4|7f2d81e,,,
ENSG00000144130|NT5DC4|96470ab,ENSMMUG00000019770,NT5DC4,True
ENSG00000144130|NT5DC4|e40863c,ENSMMUG00000019770,NT5DC4,True
ENSG00000144152|FBLN7|4b4f351,ENSMMUG00000002231,TMEM87B,True
ENSG00000144152|FBLN7|744a3c4,ENSMMUG00000002231,TMEM87B,True
ENSG00000144152|FBLN7|8cacdde,ENSMMUG00000002234;ENSMMUG00000002231,;TMEM87B,False;True
ENSG00000144191|CNGA3|92ae10b,ENSMMUG00000021187,CNGA3,True
ENSG00000144191|CNGA3|be13e63,ENSMMUG00000021187,CNGA3,True
ENSG00000144191|CNGA3|c62bc4b,,,
ENSG00000144199|FAHD2B|2e00930,,,
ENSG00000144199|FAHD2B|6ae0efb,ENSMMUG00000060816;ENSMMUG00000012859,;,False;False
ENSG00000144229|THSD7B|6a12b42,ENSMMUG00000017081,THSD7B,True
ENSG00000144229|THSD7B|6cb6297,,,
ENSG00000144229|THSD7B|cc2a9aa,ENSMMUG00000017081,THSD7B,True
ENSG00000144230|GPR17|7480629,,,
ENSG00000144230|GPR17|d68e23e,,,
ENSG00000144230|GPR17|fa1d508,ENSMMUG00000004180,GPR17,True
ENSG00000144231|POLR2D|5ff4b62,ENSMMUG00000001989,POLR2D,True
ENSG00000144231|POLR2D|893e957,ENSMMUG00000001989,POLR2D,True
ENSG00000144231|POLR2D|9cb9e43,,,
ENSG00000144401|METTL21A|d63fd34,ENSMMUG00000022602,METTL21A,True
ENSG00000144401|METTL21A|e88827b,ENSMMUG00000022602,METTL21A,True
ENSG00000144401|METTL21A|ec31f62,,,
ENSG00000144452|ABCA12|18192ae,,,
ENSG00000144452|ABCA12|45bce97,ENSMMUG00000014813,ABCA12,True
ENSG00000144452|ABCA12|478b4e6,,,
ENSG00000144452|ABCA12|96d609b,ENSMMUG00000014813,ABCA12,True
ENSG00000144452|ABCA12|c3845ed,ENSMMUG00000014813,ABCA12,True
ENSG00000144452|ABCA12|d7483b0,ENSMMUG00000014813,ABCA12,True
ENSG00000144468|RHBDD1|339f3ef,ENSMMUG00000000722,RHBDD1,True
ENSG00000144468|RHBDD1|a5be9e9,ENSMMUG00000000722,RHBDD1,True
ENSG00000144468|RHBDD1|e27e1dc,,,
ENSG00000144559|TAMM41|79f4dd7,ENSMMUG00000013372,TAMM41,True
ENSG00000144559|TAMM41|b62e0ea,ENSMMUG00000013372,TAMM41,True
ENSG00000144559|TAMM41|dc22ecf,,,
ENSG00000144559|TAMM41|f2a5954,ENSMMUG00000013372,TAMM41,True
ENSG00000144566|RAB5A|0c0f1ee,ENSMMUG00000062243,RAB5A,True
ENSG00000144566|RAB5A|219a517,ENSMMUG00000062471,nan,False
ENSG00000144566|RAB5A|d242e44,ENSMMUG00000062471,nan,False
ENSG00000144730|IL17RD|526f51c,ENSMMUG00000016602,IL17RD,True
ENSG00000144730|IL17RD|5928e48,ENSMMUG00000016602,IL17RD,True
ENSG00000144730|IL17RD|e37106b,,,
ENSG00000144736|SHQ1|27be75f,ENSMMUG00000009571,SHQ1,True
ENSG00000144736|SHQ1|5388565,,,
ENSG00000144749|LRIG1|7136202,,,
ENSG00000144749|LRIG1|a043157,ENSMMUG00000001531,LRIG1,True
ENSG00000144749|LRIG1|b5ffdd3,ENSMMUG00000001531,LRIG1,True
ENSG00000144802|NFKBIZ|1c76e18,,,
ENSG00000144802|NFKBIZ|4d57e54,ENSMMUG00000021567,NXPE3,True
ENSG00000144802|NFKBIZ|ab6483d,ENSMMUG00000021567,NXPE3,True
ENSG00000144820|ADGRG7|72c49dc,,,
ENSG00000144820|ADGRG7|bdbc425,,,
ENSG00000144820|ADGRG7|bdfa53f,ENSMMUG00000002862,ADGRG7,True
ENSG00000144824|PHLDB2|6b0d648,ENSMMUG00000000694,PHLDB2,True
ENSG00000144824|PHLDB2|7a1ee86,,,
ENSG00000144824|PHLDB2|9216998,ENSMMUG00000000694,PHLDB2,True
ENSG00000144824|PHLDB2|c8ce414,ENSMMUG00000000694,PHLDB2,True
ENSG00000144824|PHLDB2|ce1d3a1,ENSMMUG00000000694,PHLDB2,True
ENSG00000144824|PHLDB2|d495b38,ENSMMUG00000000694,PHLDB2,True
ENSG00000144837|PLA1A|7ccd06e,ENSMMUG00000000902,PLA1A,True
ENSG00000144837|PLA1A|8fa1bcc,ENSMMUG00000000902,PLA1A,True
ENSG00000144837|PLA1A|f8bb5d3,,,
ENSG00000144868|TMEM108|1df7aa1,ENSMMUG00000019854,TMEM108,True
ENSG00000144868|TMEM108|3a72fb7,,,
ENSG00000144868|TMEM108|3b3dc51,,,
ENSG00000144868|TMEM108|4e44d74,ENSMMUG00000019854,TMEM108,True
ENSG00000144868|TMEM108|df594b1,ENSMMUG00000019854,TMEM108,True
ENSG00000145022|TCTA|225f923,,,
ENSG00000145022|TCTA|5e21653,ENSMMUG00000058903,TCTA,True
ENSG00000145022|TCTA|da022a8,ENSMMUG00000058903,TCTA,True
ENSG00000145029|NICN1|1776e36,ENSMMUG00000031780,NICN1,True
ENSG00000145029|NICN1|7ca3a79,,,
ENSG00000145029|NICN1|aaa719e,ENSMMUG00000031780,NICN1,True
ENSG00000145040|UCN2|0047487,,,
ENSG00000145040|UCN2|03d449f,,,
ENSG00000145040|UCN2|4194d91,ENSMMUG00000059318,UCN2,True
ENSG00000145191|EIF2B5|04c00a3,ENSMMUG00000006562,EIF2B5,True
ENSG00000145191|EIF2B5|8c31e8c,ENSMMUG00000006562,EIF2B5,True
ENSG00000145191|EIF2B5|c0ed9e3,,,
ENSG00000145191|EIF2B5|cda1026,ENSMMUG00000006562,EIF2B5,True
ENSG00000145192|AHSG|5797012,,,
ENSG00000145192|AHSG|7721f22,ENSMMUG00000017567,AHSG,True
ENSG00000145192|AHSG|b8aa0da,ENSMMUG00000017567,AHSG,True
ENSG00000145242|EPHA5|b03f5ba,ENSMMUG00000014468,EPHA5,True
ENSG00000145242|EPHA5|b6a6df1,ENSMMUG00000014468,EPHA5,True
ENSG00000145242|EPHA5|e4764a1,,,
ENSG00000145247|OCIAD2|2f46b7b,ENSMMUG00000014869,OCIAD2,True
ENSG00000145247|OCIAD2|658c556,,,
ENSG00000145247|OCIAD2|cda52c9,ENSMMUG00000014869,OCIAD2,True
ENSG00000145287|PLAC8|afeeb81,,,
ENSG00000145287|PLAC8|e1dcf2a,ENSMMUG00000022311,PLAC8,True
ENSG00000145293|ENOPH1|401cc15,ENSMMUG00000048621,nan,True
ENSG00000145293|ENOPH1|b1eaeb4,ENSMMUG00000048621;ENSMMUG00000047658;ENSMMUG00000046683,;;,True;False;False
ENSG00000145293|ENOPH1|f02bb58,ENSMMUG00000047658;ENSMMUG00000048621;ENSMMUG00000046683,;;,False;True;False
ENSG00000145331|TRMT10A|6357cf7,,,
ENSG00000145331|TRMT10A|9f1904c,ENSMMUG00000056735,TRMT10A,True
ENSG00000145331|TRMT10A|c24ce29,ENSMMUG00000056735,TRMT10A,True
ENSG00000145354|CISD2|6b745fe,ENSMMUG00000061265,CISD2,True
ENSG00000145354|CISD2|776db97,ENSMMUG00000061265,CISD2,True
ENSG00000145354|CISD2|c2cb7b0,ENSMMUG00000061265,CISD2,True
ENSG00000145354|CISD2|d78d670,,,
ENSG00000145384|FABP2|291ba80,ENSMMUG00000061216,FABP2,True
ENSG00000145384|FABP2|8df5807,ENSMMUG00000061216,FABP2,True
ENSG00000145384|FABP2|927e5bf,,,
ENSG00000145391|SETD7|0dfaa08,,,
ENSG00000145391|SETD7|29a933d,,,
ENSG00000145391|SETD7|b9d1aea,ENSMMUG00000001841,SETD7,True
ENSG00000145391|SETD7|ba9fdcf,ENSMMUG00000001841,SETD7,True
ENSG00000145391|SETD7|c8c0f8d,,,
ENSG00000145391|SETD7|cd118f6,ENSMMUG00000001841,SETD7,True
ENSG00000145414|NAF1|29c2943,ENSMMUG00000001717,NAF1,True
ENSG00000145414|NAF1|80e19aa,,,
ENSG00000145414|NAF1|84b5e87,,,
ENSG00000145414|NAF1|d9b9bdf,ENSMMUG00000001717,NAF1,True
ENSG00000145439|CBR4|335a625,ENSMMUG00000015921,CBR4,True
ENSG00000145439|CBR4|7bf5848,,,
ENSG00000145439|CBR4|ae11230,ENSMMUG00000015921,CBR4,True
ENSG00000145506|NKD2|284a38d,ENSMMUG00000019439,NKD2,True
ENSG00000145506|NKD2|ab2e412,,,
ENSG00000145506|NKD2|f25a403,ENSMMUG00000019439,NKD2,True
ENSG00000145545|SRD5A1|0d896bd,,,
ENSG00000145545|SRD5A1|67a16eb,ENSMMUG00000013186,SRD5A1,True
ENSG00000145545|SRD5A1|75897f4,ENSMMUG00000013186,SRD5A1,True
ENSG00000145555|MYO10|0606270,,,
ENSG00000145555|MYO10|40f0ab4,ENSMMUG00000012672,MYO10,True
ENSG00000145555|MYO10|634355b,ENSMMUG00000012672,MYO10,True
ENSG00000145555|MYO10|c8f1388,,,
ENSG00000145555|MYO10|d62d651,ENSMMUG00000012672,MYO10,True
ENSG00000145555|MYO10|f8939f5,,,
ENSG00000145604|SKP2|4421bae,ENSMMUG00000015225,SKP2,True
ENSG00000145604|SKP2|7eb6f65,ENSMMUG00000015225,SKP2,True
ENSG00000145604|SKP2|d77ee0a,,,
ENSG00000145623|OSMR|2d0b02d,ENSMMUG00000001609,OSMR,True
ENSG00000145623|OSMR|b1defbf,,,
ENSG00000145623|OSMR|baeb4d1,ENSMMUG00000001609,OSMR,True
ENSG00000145626|UGT3A1|03ef48c,,,
ENSG00000145626|UGT3A1|3928e11,ENSMMUG00000055113,UGT3A1,True
ENSG00000145626|UGT3A1|c63c023,ENSMMUG00000055113,UGT3A1,True
ENSG00000145649|GZMA|561b15f,,,
ENSG00000145649|GZMA|6ba4133,,,
ENSG00000145649|GZMA|8761cb7,ENSMMUG00000001597,GZMA,True
ENSG00000145734|BDP1|42f2bff,ENSMMUG00000009057,BDP1,True
ENSG00000145734|BDP1|61c27c4,ENSMMUG00000009057,BDP1,True
ENSG00000145734|BDP1|6d4db55,,,
ENSG00000145782|ATG12|1a5ab53,,,
ENSG00000145782|ATG12|2103164,,,
ENSG00000145782|ATG12|82a3801,ENSMMUG00000060812,ATG12,True
ENSG00000145832|SLC25A48|2c40483,,,
ENSG00000145832|SLC25A48|7c64348,ENSMMUG00000001951,SLC25A48,True
ENSG00000145832|SLC25A48|c129d1c,ENSMMUG00000001951,SLC25A48,True
ENSG00000145832|SLC25A48|d66ff87,ENSMMUG00000001951,SLC25A48,True
ENSG00000145832|SLC25A48|eeeaaf9,,,
ENSG00000145833|DDX46|933dcac,ENSMMUG00000012463;ENSMMUG00000052696,DDX46;,True;True
ENSG00000145833|DDX46|b167753,ENSMMUG00000012463,DDX46,True
ENSG00000145833|DDX46|e655991,ENSMMUG00000012463;ENSMMUG00000052696,DDX46;,True;True
ENSG00000145839|IL9|0cfec7d,ENSMMUG00000001950,IL9,True
ENSG00000145839|IL9|19507e1,ENSMMUG00000001950,IL9,True
